timestamp,open,high,low,close,volume
1730772000000,2410.90000000,2415.80000000,2400.68000000,2405.28000000,7702.75220000
1730775600000,2405.29000000,2421.40000000,2405.00000000,2420.41000000,8814.66390000
1730779200000,2420.40000000,2434.24000000,2417.21000000,2428.88000000,6706.11330000
1730782800000,2428.89000000,2435.00000000,2423.96000000,2432.26000000,6947.54740000
1730786400000,2432.26000000,2433.59000000,2424.60000000,2430.16000000,6633.22970000
1730790000000,2430.16000000,2445.70000000,2422.00000000,2443.40000000,18656.13260000
1730793600000,2443.41000000,2445.46000000,2433.48000000,2442.50000000,9587.88180000
1730797200000,2442.50000000,2448.00000000,2435.22000000,2435.41000000,12450.47170000
1730800800000,2435.41000000,2439.54000000,2430.31000000,2435.50000000,6468.93300000
1730804400000,2435.49000000,2443.30000000,2435.49000000,2440.63000000,7555.21470000
1730808000000,2440.63000000,2448.18000000,2435.52000000,2443.90000000,8104.62880000
1730811600000,2443.91000000,2445.86000000,2436.82000000,2442.10000000,8860.83520000
1730815200000,2442.10000000,2480.00000000,2438.61000000,2469.90000000,34243.83710000
1730818800000,2469.90000000,2473.60000000,2427.40000000,2441.19000000,38063.16430000
1730822400000,2441.20000000,2469.38000000,2437.80000000,2462.40000000,21602.79050000
1730826000000,2462.40000000,2475.00000000,2451.27000000,2451.43000000,14360.41900000
1730829600000,2451.44000000,2459.39000000,2446.59000000,2452.63000000,9179.15990000
1730833200000,2452.64000000,2455.00000000,2401.30000000,2408.40000000,26186.40260000
1730836800000,2408.39000000,2436.82000000,2401.70000000,2426.58000000,22217.62070000
1730840400000,2426.58000000,2429.65000000,2413.05000000,2415.45000000,7408.83400000
1730844000000,2415.44000000,2435.27000000,2407.71000000,2434.79000000,7975.91060000
1730847600000,2434.79000000,2440.00000000,2420.24000000,2422.55000000,10465.26120000
1730851200000,2422.60000000,2494.03000000,2420.30000000,2484.90000000,37474.59720000
1730854800000,2484.91000000,2510.39000000,2470.42000000,2482.40000000,47630.57840000
1730858400000,2482.41000000,2577.68000000,2476.67000000,2568.30000000,63474.56760000
1730862000000,2568.31000000,2638.00000000,2563.76000000,2579.31000000,124616.57180000
1730865600000,2579.31000000,2604.52000000,2575.13000000,2583.30000000,60844.29770000
1730869200000,2583.30000000,2597.40000000,2561.00000000,2596.67000000,46546.58090000
1730872800000,2596.67000000,2623.71000000,2583.73000000,2583.95000000,60894.30970000
1730876400000,2583.95000000,2643.20000000,2583.43000000,2594.00000000,95121.66570000
1730880000000,2593.99000000,2606.76000000,2571.00000000,2605.79000000,56535.70130000
1730883600000,2605.79000000,2628.87000000,2604.49000000,2622.04000000,27963.00230000
1730887200000,2622.03000000,2630.44000000,2609.82000000,2623.73000000,19076.46970000
1730890800000,2623.73000000,2637.00000000,2617.54000000,2629.02000000,26432.67490000
1730894400000,2629.03000000,2648.00000000,2628.23000000,2633.38000000,29122.12280000
1730898000000,2633.38000000,2635.20000000,2608.00000000,2618.01000000,27810.18240000
1730901600000,2618.01000000,2643.00000000,2608.35000000,2613.79000000,37598.22850000
1730905200000,2613.80000000,2666.66000000,2611.00000000,2634.19000000,48142.53650000
1730908800000,2634.20000000,2665.00000000,2633.43000000,2656.17000000,23176.36340000
1730912400000,2656.11000000,2660.57000000,2643.32000000,2652.32000000,17027.17420000
1730916000000,2652.33000000,2678.79000000,2651.00000000,2677.39000000,19453.83190000
1730919600000,2677.39000000,2687.26000000,2658.48000000,2687.25000000,24489.82850000
1730923200000,2687.25000000,2700.00000000,2669.25000000,2689.60000000,33097.60450000
1730926800000,2689.60000000,2703.50000000,2682.55000000,2686.62000000,21233.57640000
1730930400000,2686.62000000,2744.70000000,2684.00000000,2735.31000000,30227.31980000
1730934000000,2735.31000000,2741.60000000,2711.58000000,2721.87000000,24151.57570000
1730937600000,2721.88000000,2725.70000000,2699.49000000,2725.70000000,21967.66370000
1730941200000,2725.70000000,2837.20000000,2723.80000000,2813.46000000,115907.12680000
1730944800000,2813.46000000,2877.43000000,2810.91000000,2871.80000000,48003.01130000
1730948400000,2871.81000000,2880.00000000,2836.46000000,2852.42000000,53232.29780000
1730952000000,2852.43000000,2855.00000000,2825.30000000,2838.75000000,27822.53430000
1730955600000,2838.74000000,2849.86000000,2833.41000000,2838.90000000,20488.23410000
1730959200000,2838.90000000,2839.20000000,2779.91000000,2802.51000000,39315.81760000
1730962800000,2802.50000000,2825.50000000,2796.50000000,2820.29000000,16495.95890000
1730966400000,2820.30000000,2830.00000000,2804.44000000,2821.29000000,18717.50140000
1730970000000,2821.29000000,2829.99000000,2816.26000000,2822.15000000,14599.25450000
1730973600000,2822.15000000,2822.15000000,2805.71000000,2818.32000000,14182.39170000
1730977200000,2818.33000000,2825.31000000,2790.00000000,2792.28000000,18355.24200000
1730980800000,2792.28000000,2821.25000000,2790.20000000,2818.57000000,14710.33170000
1730984400000,2818.57000000,2822.97000000,2803.00000000,2805.00000000,16441.52170000
1730988000000,2805.00000000,2819.00000000,2776.00000000,2792.62000000,34614.31890000
1730991600000,2792.62000000,2849.00000000,2780.90000000,2847.49000000,34718.27630000
1730995200000,2847.50000000,2852.47000000,2823.75000000,2844.64000000,24528.72190000
1730998800000,2844.64000000,2871.57000000,2833.34000000,2860.99000000,30098.03530000
1731002400000,2861.00000000,2890.00000000,2837.40000000,2879.17000000,30141.37250000
1731006000000,2879.16000000,2893.80000000,2850.99000000,2885.00000000,37051.70550000
1731009600000,2885.00000000,2907.75000000,2876.43000000,2896.68000000,36926.93590000
1731013200000,2896.68000000,2916.11000000,2888.11000000,2890.85000000,29819.57080000
1731016800000,2890.84000000,2895.77000000,2864.25000000,2881.41000000,18197.07030000
1731020400000,2881.42000000,2902.50000000,2867.54000000,2895.47000000,14511.05750000
1731024000000,2895.47000000,2954.94000000,2895.40000000,2907.07000000,50486.32860000
1731027600000,2907.08000000,2928.21000000,2897.49000000,2922.41000000,32117.67170000
1731031200000,2922.42000000,2928.30000000,2886.40000000,2889.65000000,24983.11310000
1731034800000,2889.65000000,2909.00000000,2886.50000000,2902.42000000,18939.81910000
1731038400000,2902.42000000,2916.58000000,2900.00000000,2901.81000000,15380.14990000
1731042000000,2901.80000000,2924.20000000,2901.01000000,2924.19000000,16147.50210000
1731045600000,2924.19000000,2924.19000000,2904.25000000,2908.63000000,10401.76250000
1731049200000,2908.63000000,2919.80000000,2892.00000000,2911.96000000,28812.32010000
1731052800000,2911.88000000,2913.62000000,2893.33000000,2899.18000000,18586.30020000
1731056400000,2899.18000000,2918.00000000,2897.61000000,2913.59000000,14823.99230000
1731060000000,2913.58000000,2930.89000000,2903.00000000,2923.52000000,16647.37390000
1731063600000,2923.52000000,2926.93000000,2913.80000000,2914.39000000,12135.24870000
1731067200000,2914.40000000,2940.80000000,2910.11000000,2936.48000000,18078.72520000
1731070800000,2936.49000000,2952.80000000,2924.60000000,2946.81000000,23434.00580000
1731074400000,2946.81000000,2956.56000000,2909.09000000,2913.10000000,33520.88420000
1731078000000,2913.09000000,2946.25000000,2903.00000000,2937.04000000,35074.41240000
1731081600000,2937.03000000,2944.66000000,2905.31000000,2906.37000000,31977.95630000
1731085200000,2906.36000000,2925.75000000,2890.04000000,2919.50000000,26417.56450000
1731088800000,2919.50000000,2971.21000000,2915.51000000,2957.93000000,40001.78360000
1731092400000,2957.93000000,2981.69000000,2949.94000000,2949.96000000,28108.44930000
1731096000000,2949.96000000,2958.71000000,2925.16000000,2935.00000000,26573.49540000
1731099600000,2935.00000000,2944.74000000,2915.80000000,2942.00000000,20227.59310000
1731103200000,2942.00000000,2975.45000000,2940.63000000,2958.87000000,18935.46320000
1731106800000,2958.87000000,2962.43000000,2952.73000000,2961.75000000,7052.51980000
1731110400000,2961.75000000,2995.00000000,2954.56000000,2982.46000000,29219.73900000
1731114000000,2982.45000000,2995.22000000,2975.61000000,2986.07000000,19966.19270000
1731117600000,2986.07000000,2987.08000000,2961.77000000,2975.99000000,19408.54250000
1731121200000,2975.88000000,2980.40000000,2962.20000000,2965.50000000,8363.72220000
1731124800000,2965.50000000,2973.90000000,2953.71000000,2972.32000000,12281.98580000
1731128400000,2972.31000000,3051.22000000,2969.01000000,3039.61000000,58506.11550000
1731132000000,3039.61000000,3058.77000000,3030.00000000,3036.47000000,39745.37820000
1731135600000,3036.47000000,3042.53000000,3020.41000000,3030.38000000,18497.45870000
1731139200000,3030.37000000,3034.50000000,3021.46000000,3025.61000000,16313.53640000
1731142800000,3025.61000000,3050.00000000,3025.28000000,3046.00000000,20580.02580000
1731146400000,3045.99000000,3055.88000000,3040.18000000,3048.87000000,18961.66070000
1731150000000,3048.88000000,3055.00000000,3044.61000000,3051.60000000,13815.07120000
1731153600000,3051.59000000,3054.17000000,3030.00000000,3031.08000000,15969.53900000
1731157200000,3031.08000000,3052.60000000,3031.08000000,3046.73000000,11846.77770000
1731160800000,3046.72000000,3046.73000000,3028.40000000,3040.96000000,14995.62770000
1731164400000,3040.95000000,3049.00000000,3031.20000000,3040.88000000,10936.94090000
1731168000000,3040.85000000,3044.40000000,3019.15000000,3028.28000000,17817.34860000
1731171600000,3028.28000000,3036.71000000,2990.58000000,3036.71000000,29786.98060000
1731175200000,3036.72000000,3050.00000000,3031.65000000,3049.51000000,10666.96460000
1731178800000,3049.52000000,3094.55000000,3048.50000000,3070.39000000,40260.11520000
1731182400000,3070.40000000,3090.36000000,3065.56000000,3086.27000000,10243.34850000
1731186000000,3086.27000000,3087.00000000,3072.60000000,3076.97000000,8998.51870000
1731189600000,3076.97000000,3142.67000000,3073.13000000,3134.37000000,36580.25380000
1731193200000,3134.36000000,3157.40000000,3115.39000000,3126.21000000,42957.57720000
1731196800000,3126.20000000,3134.31000000,3112.00000000,3121.59000000,25010.63610000
1731200400000,3121.59000000,3123.00000000,3103.70000000,3119.24000000,21290.21860000
1731204000000,3119.24000000,3151.41000000,3118.77000000,3126.99000000,30116.32620000
1731207600000,3126.99000000,3144.27000000,3118.31000000,3134.82000000,16152.38770000
1731211200000,3134.82000000,3186.76000000,3129.97000000,3181.02000000,51762.44880000
1731214800000,3181.02000000,3216.47000000,3166.83000000,3180.40000000,78445.94500000
1731218400000,3180.41000000,3182.40000000,3163.02000000,3178.65000000,33583.95620000
1731222000000,3178.65000000,3202.83000000,3178.65000000,3185.89000000,24352.98290000
1731225600000,3185.89000000,3190.99000000,3168.81000000,3182.59000000,17359.27210000
1731229200000,3182.60000000,3199.44000000,3180.50000000,3187.60000000,16226.15670000
1731232800000,3187.60000000,3212.58000000,3183.60000000,3200.26000000,29636.64430000
1731236400000,3200.27000000,3230.00000000,3191.93000000,3220.00000000,32899.19170000
1731240000000,3220.01000000,3236.64000000,3178.45000000,3195.06000000,44324.94710000
1731243600000,3195.06000000,3208.00000000,3191.00000000,3201.80000000,18574.32030000
1731247200000,3201.81000000,3209.00000000,3167.56000000,3195.41000000,35734.14960000
1731250800000,3195.42000000,3210.00000000,3185.50000000,3209.53000000,28229.60190000
1731254400000,3209.52000000,3222.00000000,3190.80000000,3212.00000000,26713.24030000
1731258000000,3212.00000000,3240.80000000,3205.57000000,3210.01000000,36725.02740000
1731261600000,3210.01000000,3248.52000000,3210.00000000,3218.26000000,40207.35020000
1731265200000,3218.26000000,3233.61000000,3150.00000000,3164.27000000,63965.10000000
1731268800000,3164.27000000,3184.26000000,3115.21000000,3117.36000000,61713.09620000
1731272400000,3117.36000000,3186.14000000,3069.00000000,3169.33000000,61873.43080000
1731276000000,3169.34000000,3225.99000000,3148.18000000,3184.36000000,48659.76970000
1731279600000,3184.38000000,3195.47000000,3172.09000000,3183.21000000,21980.53240000
1731283200000,3183.20000000,3205.22000000,3174.47000000,3193.50000000,30108.11770000
1731286800000,3193.57000000,3221.80000000,3183.04000000,3199.20000000,21777.21480000
1731290400000,3199.20000000,3214.00000000,3192.00000000,3202.28000000,19060.97870000
1731294000000,3202.29000000,3202.94000000,3171.16000000,3195.07000000,23264.83030000
1731297600000,3195.08000000,3196.98000000,3164.48000000,3180.20000000,21772.19320000
1731301200000,3180.20000000,3184.00000000,3105.00000000,3129.62000000,39536.61980000
1731304800000,3129.62000000,3149.73000000,3117.32000000,3137.65000000,25171.58350000
1731308400000,3137.65000000,3146.05000000,3127.24000000,3140.16000000,17153.49230000
1731312000000,3140.16000000,3152.93000000,3132.10000000,3149.28000000,19840.65350000
1731315600000,3149.27000000,3185.40000000,3142.00000000,3173.99000000,23118.44670000
1731319200000,3174.00000000,3212.49000000,3170.58000000,3190.99000000,30472.47230000
1731322800000,3190.98000000,3204.07000000,3180.51000000,3197.79000000,18490.42780000
1731326400000,3197.79000000,3208.42000000,3152.36000000,3172.64000000,47946.28880000
1731330000000,3172.65000000,3176.96000000,3139.50000000,3152.19000000,28700.28710000
1731333600000,3152.19000000,3190.35000000,3144.69000000,3182.80000000,41504.75910000
1731337200000,3182.81000000,3256.40000000,3174.51000000,3236.98000000,84113.07240000
1731340800000,3236.97000000,3311.48000000,3233.63000000,3276.70000000,104305.67650000
1731344400000,3276.71000000,3323.05000000,3272.51000000,3294.20000000,57644.71340000
1731348000000,3294.29000000,3328.19000000,3270.75000000,3323.61000000,49413.26280000
1731351600000,3323.61000000,3346.40000000,3294.09000000,3300.20000000,53011.51460000
1731355200000,3300.21000000,3368.18000000,3291.69000000,3353.78000000,58221.11470000
1731358800000,3353.78000000,3365.92000000,3316.13000000,3323.49000000,58996.80030000
1731362400000,3323.49000000,3342.56000000,3280.00000000,3341.80000000,53896.36820000
1731366000000,3341.80000000,3387.61000000,3334.33000000,3371.59000000,72573.07790000
1731369600000,3371.59000000,3374.78000000,3248.42000000,3342.46000000,66001.55590000
1731373200000,3342.45000000,3345.77000000,3299.00000000,3317.99000000,39013.08530000
1731376800000,3317.99000000,3335.22000000,3281.08000000,3306.04000000,36695.55750000
1731380400000,3306.04000000,3338.00000000,3292.50000000,3335.60000000,34273.58850000
1731384000000,3335.59000000,3350.92000000,3314.98000000,3326.57000000,35136.13690000
1731387600000,3326.57000000,3347.72000000,3316.74000000,3329.01000000,25374.89040000
1731391200000,3329.01000000,3394.09000000,3321.31000000,3379.87000000,38700.95850000
1731394800000,3379.87000000,3383.44000000,3348.60000000,3368.72000000,30751.28910000
1731398400000,3368.72000000,3424.92000000,3361.55000000,3420.64000000,41716.36110000
1731402000000,3420.64000000,3442.50000000,3347.94000000,3358.53000000,66622.24570000
1731405600000,3358.54000000,3377.40000000,3207.67000000,3281.13000000,122005.77020000
1731409200000,3281.14000000,3315.05000000,3259.36000000,3282.42000000,50205.28540000
1731412800000,3282.41000000,3296.93000000,3225.00000000,3251.00000000,44176.82950000
1731416400000,3251.01000000,3274.00000000,3208.33000000,3261.54000000,56436.13320000
1731420000000,3261.53000000,3291.46000000,3230.00000000,3285.25000000,51892.87400000
1731423600000,3285.26000000,3292.50000000,3250.32000000,3261.65000000,35791.62970000
1731427200000,3261.72000000,3272.29000000,3209.50000000,3253.00000000,42022.73530000
1731430800000,3253.00000000,3271.60000000,3226.03000000,3228.43000000,19439.55240000
1731434400000,3228.44000000,3288.55000000,3226.13000000,3282.41000000,24837.22810000
1731438000000,3282.41000000,3304.57000000,3270.63000000,3272.82000000,30933.99790000
1731441600000,3272.94000000,3304.78000000,3258.30000000,3286.00000000,21686.10800000
1731445200000,3286.00000000,3291.82000000,3251.25000000,3278.24000000,20891.61480000
1731448800000,3278.24000000,3291.72000000,3253.32000000,3288.40000000,16460.15020000
1731452400000,3288.40000000,3288.40000000,3238.63000000,3243.80000000,22150.15090000
1731456000000,3243.79000000,3267.34000000,3222.22000000,3249.25000000,27945.67840000
1731459600000,3249.25000000,3285.52000000,3239.51000000,3271.01000000,36486.36030000
1731463200000,3271.01000000,3276.66000000,3206.90000000,3252.01000000,35129.61750000
1731466800000,3252.01000000,3258.20000000,3201.83000000,3207.99000000,30887.88200000
1731470400000,3207.99000000,3230.19000000,3150.00000000,3190.06000000,54389.82060000
1731474000000,3190.06000000,3190.19000000,3129.80000000,3140.91000000,37630.39350000
1731477600000,3140.90000000,3156.25000000,3116.69000000,3126.96000000,35782.69370000
1731481200000,3126.97000000,3164.32000000,3126.14000000,3160.89000000,25690.70890000
1731484800000,3160.89000000,3182.35000000,3144.00000000,3158.75000000,22219.87620000
1731488400000,3158.74000000,3169.80000000,3140.75000000,3162.00000000,15496.81980000
1731492000000,3161.99000000,3168.79000000,3143.01000000,3167.62000000,21218.50490000
1731495600000,3167.61000000,3191.74000000,3163.70000000,3168.00000000,24758.35360000
1731499200000,3168.00000000,3178.39000000,3152.15000000,3164.40000000,16853.05710000
1731502800000,3164.41000000,3241.77000000,3155.11000000,3215.28000000,69417.37290000
1731506400000,3215.28000000,3328.53000000,3194.52000000,3320.20000000,102452.15420000
1731510000000,3320.19000000,3320.27000000,3261.29000000,3309.28000000,64401.46750000
1731513600000,3309.28000000,3331.00000000,3255.89000000,3285.00000000,61264.36700000
1731517200000,3285.01000000,3304.00000000,3262.60000000,3274.22000000,29158.11630000
1731520800000,3274.22000000,3286.33000000,3253.72000000,3270.23000000,24508.45990000
1731524400000,3270.23000000,3273.20000000,3155.00000000,3158.81000000,78205.33260000
1731528000000,3158.80000000,3198.52000000,3127.00000000,3168.39000000,42482.02550000
1731531600000,3168.38000000,3172.50000000,3118.39000000,3151.45000000,36182.73750000
1731535200000,3151.44000000,3187.07000000,3140.70000000,3179.80000000,13238.95860000
1731538800000,3179.79000000,3196.00000000,3160.64000000,3187.16000000,13885.61620000
1731542400000,3187.16000000,3205.81000000,3178.81000000,3180.01000000,18004.82700000
1731546000000,3180.01000000,3217.02000000,3163.64000000,3215.82000000,22343.60650000
1731549600000,3215.81000000,3228.35000000,3181.78000000,3210.51000000,22289.22470000
1731553200000,3210.50000000,3217.99000000,3180.41000000,3217.21000000,23091.75990000
1731556800000,3217.21000000,3240.40000000,3204.29000000,3236.41000000,18164.97020000
1731560400000,3236.40000000,3236.41000000,3213.33000000,3222.53000000,12302.44280000
1731564000000,3222.52000000,3239.32000000,3184.44000000,3184.45000000,17370.83090000
1731567600000,3184.44000000,3224.18000000,3174.37000000,3217.62000000,19522.20270000
1731571200000,3217.62000000,3230.73000000,3193.18000000,3202.73000000,17823.64370000
1731574800000,3202.73000000,3217.82000000,3193.96000000,3204.13000000,13431.19900000
1731578400000,3204.13000000,3219.59000000,3179.00000000,3180.36000000,17257.52870000
1731582000000,3180.37000000,3190.72000000,3155.00000000,3185.23000000,29804.40330000
1731585600000,3185.22000000,3193.80000000,3176.68000000,3182.53000000,19098.51300000
1731589200000,3182.53000000,3198.99000000,3157.38000000,3166.59000000,30122.38470000
1731592800000,3166.59000000,3195.00000000,3108.01000000,3109.40000000,60794.99640000
1731596400000,3109.40000000,3127.74000000,3060.00000000,3077.68000000,70760.07470000
1731600000000,3077.68000000,3181.00000000,3070.84000000,3171.20000000,55208.23440000
1731603600000,3171.13000000,3171.46000000,3122.34000000,3130.33000000,19231.99030000
1731607200000,3130.33000000,3143.85000000,3123.12000000,3132.18000000,11482.54940000
1731610800000,3132.18000000,3149.00000000,3127.62000000,3145.41000000,11153.04630000
1731614400000,3145.41000000,3145.41000000,3094.51000000,3099.16000000,26890.59960000
1731618000000,3099.05000000,3120.84000000,3082.79000000,3119.00000000,19926.50770000
1731621600000,3119.03000000,3122.29000000,3068.00000000,3088.00000000,19165.70090000
1731625200000,3088.00000000,3094.40000000,3028.56000000,3058.82000000,30539.42940000
1731628800000,3058.81000000,3092.54000000,3056.28000000,3061.01000000,19923.22890000
1731632400000,3061.01000000,3078.40000000,3034.87000000,3064.32000000,19967.71450000
1731636000000,3064.33000000,3084.57000000,3048.53000000,3081.74000000,11902.27900000
1731639600000,3081.73000000,3090.39000000,3068.34000000,3082.44000000,10566.86680000
1731643200000,3082.43000000,3082.43000000,3014.79000000,3026.00000000,24915.60790000
1731646800000,3025.99000000,3059.76000000,3017.50000000,3056.71000000,14866.06430000
1731650400000,3056.72000000,3073.00000000,3044.40000000,3064.01000000,12820.57500000
1731654000000,3064.00000000,3073.15000000,3038.94000000,3039.48000000,22325.24400000
1731657600000,3039.49000000,3072.65000000,3022.00000000,3069.95000000,16222.42550000
1731661200000,3069.95000000,3114.00000000,3068.75000000,3096.25000000,26113.17670000
1731664800000,3096.25000000,3110.00000000,3088.50000000,3100.79000000,11597.21970000
1731668400000,3100.80000000,3106.04000000,3083.47000000,3104.29000000,18663.49600000
1731672000000,3104.29000000,3131.06000000,3086.66000000,3103.68000000,23095.53180000
1731675600000,3103.67000000,3114.29000000,3080.76000000,3102.85000000,21554.30070000
1731679200000,3102.84000000,3107.23000000,3043.13000000,3059.38000000,39633.34890000
1731682800000,3059.37000000,3061.20000000,3014.50000000,3023.73000000,35539.81970000
1731686400000,3023.73000000,3049.99000000,3016.00000000,3035.00000000,27869.14190000
1731690000000,3034.99000000,3055.78000000,3031.50000000,3036.59000000,16614.88160000
1731693600000,3036.52000000,3045.75000000,3017.74000000,3020.54000000,28668.97180000
1731697200000,3020.54000000,3059.90000000,3015.60000000,3039.58000000,21619.96890000
1731700800000,3039.58000000,3091.22000000,3038.24000000,3090.60000000,35658.65380000
1731704400000,3090.62000000,3100.00000000,3077.42000000,3090.01000000,26584.11880000
1731708000000,3090.01000000,3120.00000000,3081.32000000,3100.49000000,19100.00380000
1731711600000,3100.49000000,3111.74000000,3086.60000000,3090.01000000,13800.99170000
1731715200000,3090.01000000,3090.40000000,3072.00000000,3084.92000000,14886.05180000
1731718800000,3084.91000000,3111.47000000,3081.99000000,3098.01000000,17221.10960000
1731722400000,3098.00000000,3122.72000000,3094.06000000,3110.78000000,15460.57690000
1731726000000,3110.77000000,3157.71000000,3108.20000000,3154.78000000,22292.15970000
1731729600000,3154.77000000,3165.00000000,3127.00000000,3133.50000000,14911.27910000
1731733200000,3133.50000000,3137.00000000,3123.97000000,3130.51000000,13100.38140000
1731736800000,3130.51000000,3131.40000000,3110.55000000,3113.80000000,12567.09050000
1731740400000,3113.81000000,3122.95000000,3101.11000000,3106.66000000,12904.22290000
1731744000000,3106.67000000,3121.31000000,3103.17000000,3120.38000000,11646.91730000
1731747600000,3120.38000000,3127.15000000,3106.82000000,3116.61000000,14775.83770000
1731751200000,3116.61000000,3134.70000000,3113.03000000,3127.11000000,13401.39840000
1731754800000,3127.11000000,3195.63000000,3121.27000000,3195.34000000,41650.23520000
